fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har en Ford Mustang Mach-E AWD fler eller färre hästkrafter än en Smart #3?;Ford Mustang Mach-E AWD;Smart #3;351;272;hk;Hur många hästkrafter skiljer det?
Har en Mercedes-Benz EQB 350 fler eller färre hästkrafter än en Audi Q8 e-tron 55?;Mercedes-Benz EQB 350;Audi Q8 e-tron 55;292;408;hk;Hur många hästkrafter skiljer det?
Har en Renault Scénic E-Tech längre eller kortare räckvidd än en Mercedes-Benz EQB 350?;Renault Scénic E-Tech;Mercedes-Benz EQB 350;625;423;km;Hur många km skiljer WLTP-räckvidden?
Har en Volkswagen ID.Buzz Pro längre eller kortare räckvidd än en Ford Explorer EV?;Volkswagen ID.Buzz Pro;Ford Explorer EV Extended Range;423;602;km;Hur många km skiljer WLTP-räckvidden?
Har en BYD Han fler eller färre hästkrafter än en Tesla Model Y?;BYD Han;Tesla Model Y;517;295;hk;Hur många hästkrafter skiljer det?
Har en Genesis GV60 fler eller färre hästkrafter än en XPeng G9?;Genesis GV60;XPeng G9 RWD Long Range;234;313;hk;Hur många hästkrafter skiljer det?
Har en Renault Scénic E-Tech längre eller kortare räckvidd än en Volvo EX30?;Renault Scénic E-Tech;Volvo EX30 Single Motor;625;480;km;Hur många km skiljer WLTP-räckvidden?
Har en BMW iX2 xDrive30 fler eller färre hästkrafter än en Mercedes-Benz EQA 250?;BMW iX2 xDrive30;Mercedes-Benz EQA 250;313;190;hk;Hur många hästkrafter skiljer det?
Har en Jaguar I-Pace längre eller kortare räckvidd än en Polestar 4?;Jaguar I-Pace;Polestar 4 Long Range Single Motor;470;610;km;Hur många km skiljer WLTP-räckvidden?
Har en Renault Mégane E-Tech fler eller färre hästkrafter än en Nio ET7?;Renault Mégane E-Tech;Nio ET7;220;653;hk;Hur många hästkrafter skiljer det?
Har en BMW i7 fler eller färre hästkrafter än en Volkswagen ID.3?;BMW i7 xDrive60;Volkswagen ID.3 Pro;544;204;hk;Hur många hästkrafter skiljer det?
Har en Mercedes-Benz EQA 250 fler eller färre hästkrafter än en Fisker Ocean Extreme?;Mercedes-Benz EQA 250;Fisker Ocean Extreme;190;564;hk;Hur många hästkrafter skiljer det?
Har en BMW i7 fler eller färre hästkrafter än en Hyundai Kona Electric?;BMW i7 xDrive60;Hyundai Kona Electric;544;156;hk;Hur många hästkrafter skiljer det?
Har en Nio ET7 fler eller färre hästkrafter än en BYD Seal U?;Nio ET7;BYD Seal U;653;218;hk;Hur många hästkrafter skiljer det?
Kostar en Mercedes-Maybach EQS SUV 680 mer eller mindre än en Kia EV3 Long Range? (2024);Mercedes-Maybach EQS SUV 680;Kia EV3 Long Range;2790000;429000;kr;Hur många kronor skiljer priset?
Har en Fisker Ocean Extreme fler eller färre hästkrafter än en Kia EV3?;Fisker Ocean Extreme;Kia EV3 Long Range;564;204;hk;Hur många hästkrafter skiljer det?
Har en Mercedes-Benz EQB 350 längre eller kortare räckvidd än en Polestar 4?;Mercedes-Benz EQB 350;Polestar 4 Long Range Single Motor;423;610;km;Hur många km skiljer WLTP-räckvidden?
Har en Ford Explorer EV längre eller kortare räckvidd än en Volkswagen ID.Buzz Pro?;Ford Explorer EV Extended Range;Volkswagen ID.Buzz Pro;602;423;km;Hur många km skiljer WLTP-räckvidden?
