fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har Shanghais storstadsområde fler eller färre invånare än Bogotás? (2024);Shanghai;Bogotá;29;11,7;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Pakistan fler eller färre invånare än Thailand? (2024);Pakistan;Thailand;240;71,7;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Nigeria fler eller färre invånare än Sydafrika? (2024);Nigeria;Sydafrika;233;63;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Iran fler eller färre invånare än Australien? (2024);Iran;Australien;91;27,2;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Kanada större eller mindre än Saudiarabien till ytan?;Kanada;Saudiarabien;9,98;2,15;miljoner km²;Hur många miljoner km² skiljer det?
Har Mexiko fler eller färre invånare än Peru? (2024);Mexiko;Peru;132;34;miljoner invånare;Hur många miljoner invånare skiljer det?
Har São Paulos storstadsområde fler eller färre invånare än Santiagos? (2024);São Paulo;Santiago;22,6;7;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Portugal större eller mindre än Polen till ytan?;Portugal;Polen;92;313;tusen km²;Hur många tusen km² skiljer det?
Är Schweiz större eller mindre än Grekland till ytan?;Schweiz;Grekland;41;132;tusen km²;Hur många tusen km² skiljer det?
Har Saudiarabien fler eller färre invånare än Iran? (2024);Saudiarabien;Iran;35;91;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Island fler eller färre invånare än Pakistan? (2024);Island;Pakistan;0,39;240;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Kazakstan större eller mindre än Nederländerna till ytan?;Kazakstan;Nederländerna;2,72;0,0415;miljoner km²;Hur många miljoner km² skiljer det?
Har Indonesien fler eller färre invånare än Nya Zeeland? (2024);Indonesien;Nya Zeeland;281;5,3;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Victoriasjön större eller mindre än Genèvesjön till ytan?;Victoriasjön;Genèvesjön;59947;580;km²;Hur många km² skiljer det?
Är Vietnam större eller mindre än Malaysia till ytan?;Vietnam;Malaysia;331;330;tusen km²;Hur många tusen km² skiljer det?
Har Danmark fler eller färre invånare än Finland? (2024);Danmark;Finland;5,9;5,6;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Marocko större eller mindre än Ukraina till ytan?;Marocko;Ukraina;447;604;tusen km²;Hur många tusen km² skiljer det?
Är Angola större eller mindre än Sudan till ytan?;Angola;Sudan;1247;1886;tusen km²;Hur många tusen km² skiljer det?
Är Kenya större eller mindre än Tanzania till ytan?;Kenya;Tanzania;580;947;tusen km²;Hur många tusen km² skiljer det?
Är Afghanistan större eller mindre än Irak till ytan?;Afghanistan;Irak;653;438;tusen km²;Hur många tusen km² skiljer det?
Hade New Yorks storstadsområde fler eller färre invånare än Los Angeles? (2024);New York;Los Angeles;19;12,5;miljoner invånare;Hur många miljoner invånare skiljer det?
Hade Paris storstadsområde fler eller färre invånare än Moskva? (2024);Paris;Moskva;11;17;miljoner invånare;Hur många miljoner invånare skiljer det?
Hade Seouls storstadsområde fler eller färre invånare än Bangkok? (2024);Seoul;Bangkok;26;17,5;miljoner invånare;Hur många miljoner invånare skiljer det?
Hade Manilas storstadsområde fler eller färre invånare än Jakarta? (2024);Manila;Jakarta;15;34;miljoner invånare;Hur många miljoner invånare skiljer det?
Hade Buenos Aires storstadsområde fler eller färre invånare än Kairo? (2024);Buenos Aires;Kairo;15,4;22;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Belgien större eller mindre än Tjeckien till ytan?;Belgien;Tjeckien;30,5;79;tusen km²;Hur många tusen km² skiljer det?
Hade Torontos storstadsområde fler eller färre invånare än Dhaka? (2024);Toronto;Dhaka;7,1;23;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Sicilien större eller mindre än Kuba till ytan?;Sicilien;Kuba;25,7;110;tusen km²;Hur många tusen km² skiljer det?
Har Myanmar fler eller färre invånare än Bangladesh? (2024);Myanmar;Bangladesh;54;173;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Ecuador större eller mindre än Argentina till ytan?;Ecuador;Argentina;284;2780;tusen km²;Hur många tusen km² skiljer det?
Är Algeriet större eller mindre än Belgien till ytan?;Algeriet;Belgien;2382;30,5;tusen km²;Hur många tusen km² skiljer det?
Har Vietnam fler eller färre invånare än Mongoliet? (2024);Vietnam;Mongoliet;100;3,5;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Sydsudan fler eller färre invånare än Bangladesh? (2024);Sydsudan;Bangladesh;11;173;miljoner invånare;Hur många miljoner invånare skiljer det?
Är ön Sumatra större eller mindre än Kuba till ytan?;Sumatra;Kuba;473;110;tusen km²;Hur många tusen km² skiljer det?
Har Filippinerna fler eller färre invånare än Kuba? (2024);Filippinerna;Kuba;113;11;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Libyen större eller mindre än Tjeckien till ytan?;Libyen;Tjeckien;1760;79;tusen km²;Hur många tusen km² skiljer det?
Har Etiopien fler eller färre invånare än Venezuela? (2024);Etiopien;Venezuela;132;28;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Ghana större eller mindre än Angola till ytan?;Ghana;Angola;239;1247;tusen km²;Hur många tusen km² skiljer det?
Hade Dhakas storstadsområde fler eller färre invånare än Köpenhamn? (2024);Dhaka;Köpenhamn;23;1,4;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Argentina fler eller färre invånare än Colombia? (2024);Argentina;Colombia;46;53;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Spanien fler eller färre invånare än Polen? (2024);Spanien;Polen;48;38;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Sydafrika fler eller färre invånare än Etiopien? (2024);Sydafrika;Etiopien;63;132;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Etiopien fler eller färre invånare än Marocko? (2024);Etiopien;Marocko;132;38;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Filippinerna fler eller färre invånare än Chile? (2024);Filippinerna;Chile;113;19,5;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Kenya fler eller färre invånare än Indonesien? (2024);Kenya;Indonesien;56;281;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Peru fler eller färre invånare än Indien? (2024);Peru;Indien;34;1428;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Spanien större eller mindre än Turkiet till ytan?;Spanien;Turkiet;506;783;tusen km²;Hur många tusen km² skiljer det?
Är Chile större eller mindre än Colombia till ytan?;Chile;Colombia;756;1142;tusen km²;Hur många tusen km² skiljer det?
Är Mongoliet större eller mindre än Thailand till ytan?;Mongoliet;Thailand;1564;513;tusen km²;Hur många tusen km² skiljer det?
Är Indonesien större eller mindre än Argentina till ytan?;Indonesien;Argentina;1905;2780;tusen km²;Hur många tusen km² skiljer det?
Är Saudiarabien större eller mindre än Marocko till ytan?;Saudiarabien;Marocko;2150;447;tusen km²;Hur många tusen km² skiljer det?
Är Vietnam större eller mindre än Polen till ytan?;Vietnam;Polen;331;313;tusen km²;Hur många tusen km² skiljer det?
Är Nigeria större eller mindre än Kazakstan till ytan?;Nigeria;Kazakstan;924;2725;tusen km²;Hur många tusen km² skiljer det?
Är Iran större eller mindre än Turkiet till ytan?;Iran;Turkiet;1648;783;tusen km²;Hur många tusen km² skiljer det?
Har Madrids storstadsområde fler eller färre invånare än Lagos? (2024);Madrid;Lagos;6,7;16;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Bangkoks storstadsområde fler eller färre invånare än Sydney? (2024);Bangkok;Sydney;17,5;5,5;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Torontos storstadsområde fler eller färre invånare än Jakarta? (2024);Toronto;Jakarta;7,1;32;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Bogotás storstadsområde fler eller färre invånare än Sydney? (2024);Bogotá;Sydney;11,7;5,5;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Londons storstadsområde fler eller färre invånare än Buenos Aires? (2024);London;Buenos Aires;9,8;15,4;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Mexico Citys storstadsområde fler eller färre invånare än Madrid? (2024);Mexico City;Madrid;22;6,7;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Istanbuls storstadsområde fler eller färre invånare än Rom? (2024);Istanbul;Rom;15,8;4,3;miljoner invånare;Hur många miljoner invånare skiljer det?
Är ön Sicilien större eller mindre än Kreta till ytan?;Sicilien;Kreta;25,7;8,3;tusen km²;Hur många tusen km² skiljer det?
Är ön Sardinien större eller mindre än Cypern till ytan?;Sardinien;Cypern;24;9,25;tusen km²;Hur många tusen km² skiljer det?
Har Frankrike fler eller färre invånare än Tyskland? (2024);Frankrike;Tyskland;68;83;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Japan fler eller färre invånare än Ryssland? (2024);Japan;Ryssland;124;144;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Sverige större eller mindre än Norge till ytan?;Sverige;Norge;450;385;tusen km²;Hur många tusen km² skiljer det?
Har Egypten fler eller färre invånare än Tyskland? (2024);Egypten;Tyskland;107;83;miljoner invånare;Hur många miljoner invånare skiljer det?
Är USA större eller mindre än Ryssland till ytan?;USA;Ryssland;9,8;17,1;miljoner km²;Hur många miljoner km² skiljer det?
Är Australien större eller mindre än Ryssland till ytan?;Australien;Ryssland;7,69;17,1;miljoner km²;Hur många miljoner km² skiljer det?
Är floden Mississippi längre eller kortare än Donau?;Mississippi;Donau;3766;2850;km;Hur många km skiljer det?
Är floden Amazonas längre eller kortare än Mississippi?;Amazonas;Mississippi;6400;3766;km;Hur många km skiljer det?
Har Kina fler eller färre invånare än USA? (2024);Kina;USA;1410;340;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Sverige fler eller färre invånare än Frankrike? (2024);Sverige;Frankrike;10,6;68;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Frankrike fler eller färre invånare än USA? (2024);Frankrike;USA;68;340;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Tyskland fler eller färre invånare än Brasilien? (2024);Tyskland;Brasilien;83;212;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Japan fler eller färre invånare än Brasilien? (2024);Japan;Brasilien;124;212;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Indiska oceanen större eller mindre än Stilla havet till ytan?;Indiska oceanen;Stilla havet;70;165;miljoner km²;Hur många miljoner km² skiljer det?
Är Norge större eller mindre än Egypten till ytan?;Norge;Egypten;385;1001;tusen km²;Hur många tusen km² skiljer det?
Har Norge fler eller färre invånare än Japan? (2024);Norge;Japan;5,5;124;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Medelhavet större eller mindre än Atlanten till ytan?;Medelhavet;Atlanten;2,5;107;miljoner km²;Hur många miljoner km² skiljer det?
Har Brasilien fler eller färre invånare än Kina? (2024);Brasilien;Kina;212;1410;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Victoriafallen högre eller lägre än Niagarafallen?;Victoriafallen;Niagarafallen;108;51;meter;Hur många meter skiljer det?
Har Egypten fler eller färre invånare än Kina? (2024);Egypten;Kina;107;1410;miljoner invånare;Hur många miljoner invånare skiljer det?
Är öknen Sahara större eller mindre än Stilla havet till ytan?;Sahara;Stilla havet;9,2;165;miljoner km²;Hur många miljoner km² skiljer det?
Är lårbenet längre eller kortare än överarmsbenet?;Lårbenet;Överarmsbenet;46;36;centimeter;Hur många centimeter skiljer det?
Väger levern mer eller mindre än hjärnan?;Levern;Hjärnan;1500;1400;gram;Hur många gram skiljer det?
Väger mjälten mer eller mindre än hjärtat?;Mjälten;Hjärtat;170;300;gram;Hur många gram skiljer det?
Väger en lunga mer eller mindre än levern?;Ena lungan;Levern;600;1500;gram;Hur många gram skiljer det?
Väger huden mer eller mindre än hela skelettet?;Huden;Skelettet;4;10,5;kilo;Hur många kilo skiljer det?
Har människokroppen fler eller färre muskler än ben?;Muskler;Ben;600;206;stycken;Hur många stycken skiljer det?
Har en vuxen fler eller färre tänder än ryggkotor?;Vuxnas tänder;Ryggkotor;32;33;stycken;Hur många stycken skiljer det?
Har ryggraden fler eller färre halskotor än bröstkotor?;Halskotor;Bröstkotor;7;12;stycken;Hur många stycken skiljer det?
Är kroppens alla blodkärl tillsammans längre eller kortare än jordens omkrets vid ekvatorn?;Alla blodkärl;Jordens omkrets;96000;40000;kilometer;Hur många kilometer skiljer det?
Är tunntarmen längre eller kortare än en vuxens kroppslängd?;Tunntarmen;Kroppslängd;7;1,8;meter;Hur många meter skiljer det?
Har hjärnan fler eller färre nervceller än Vintergatan har stjärnor?;Hjärnans nervceller;Vintergatans stjärnor;86;200;miljarder;Hur många miljarder skiljer det?
Lever en röd blodkropp längre eller kortare tid än en blodplätt?;Röd blodkropp;Blodplätt;120;10;dygn;Hur många dygn skiljer det?
Är hela matsmältningskanalen längre eller kortare än en vuxens kroppslängd?;Matsmältningskanalen;Kroppslängd;9;1,8;meter;Hur många meter skiljer det?
Har lungorna invändigt större eller mindre yta än en tennisplan?;Lungorna invändigt;Tennisplan;75;260;kvadratmeter;Hur många kvadratmeter skiljer det?
Är matstrupen längre eller kortare än tjocktarmen?;Matstrupen;Tjocktarmen;0,25;1,5;meter;Hur många meter skiljer det?
Slår hjärtat fler eller färre slag per minut när man är vaken och vilar än när man sover?;Vaken vilopuls;Sovande puls;70;55;slag per minut;Hur många slag per minut skiljer det?
Tar man fler eller färre andetag per minut när man sover än när man är vaken?;Sovande;Vaken;13;16;andetag per minut;Hur många andetag per minut skiljer det?
Kissar en vuxen ut mer eller mindre vätska per dygn än mängden blod i kroppen?;Urin per dygn;Blod i kroppen;1,5;5;liter;Hur många liter skiljer det?
Pumpar hjärtat mer eller mindre blod på ett helt dygn än på en timme?;Blod per dygn;Blod per timme;7000;300;liter;Hur många liter skiljer det?
Hör en människa högre eller lägre frekvenser än en hund?;Människans hörsel;Hundens hörsel;20000;45000;hertz;Hur många hertz skiljer det?
Väger levern mer eller mindre än båda njurarna tillsammans?;Levern;Båda njurarna;1,5;0,3;kilo;Hur många kilo skiljer det?
Är skenbenet längre eller kortare än lårbenet?;Skenbenet;Lårbenet;36;46;centimeter;Hur många centimeter skiljer det?
Utgör blodet en större eller mindre andel av kroppsvikten än hjärnan?;Blodets andel;Hjärnans andel;7;2;procent;Hur många procentenheter skiljer det?
Slår hjärtat fler eller färre gånger per år än vi tar andetag?;Hjärtslag per år;Andetag per år;37;8;miljoner;Hur många miljoner skiljer det?
Är en spermies huvud större eller mindre i diameter än äggcellen, kroppens största cell?;Spermiehuvud;Äggcellen;0,005;0,12;millimeter;Hur många millimeter skiljer det?
Är hornhinnan tunnare eller tjockare än vad ögongloben mäter i diameter?;Hornhinnan;Ögongloben;0,5;24;millimeter;Hur många millimeter skiljer det?
Är tjocktarmen grövre eller smalare än tunntarmen?;Tjocktarmen;Tunntarmen;7;2,5;centimeter;Hur många centimeter skiljer det?
Är ett mellanhandsben längre eller kortare än skenbenet?;Mellanhandsben;Skenbenet;6,5;36;centimeter;Hur många centimeter skiljer det?
Väger mjälten mer eller mindre än en lunga?;Mjälten;Ena lungan;150;600;gram;Hur många gram skiljer det?
Är ögongloben större eller mindre i diameter än ögats lins?;Ögongloben;Ögats lins;24;9;millimeter;Hur många millimeter skiljer det?
Är ögongloben större eller mindre i diameter än vad hjärtat är långt?;Ögongloben;Hjärtat;2,4;12;centimeter;Hur många centimeter skiljer det?
Är urinröret hos en kvinna längre eller kortare än hos en man?;Kvinnans urinrör;Mannens urinrör;4;20;centimeter;Hur många centimeter skiljer det?
Väger den vänstra lungan mer eller mindre än den högra?;Vänstra lungan;Högra lungan;550;600;gram;Hur många gram skiljer det?
Väger en mans hjärna i snitt mer eller mindre än en kvinnas?;Mannens hjärna;Kvinnans hjärna;1400;1250;gram;Hur många gram skiljer det?
Har handen fler eller färre ben än foten?;Handen;Foten;27;26;ben;Hur många ben skiljer det?
Väger hela skelettet mer eller mindre än allt blod i kroppen?;Skelettet;Blodet;10,5;5;kilo;Hur många kilo skiljer det?
Har ryggraden fler eller färre ländkotor än halskotor?;Ländkotor;Halskotor;5;7;stycken;Hur många stycken skiljer det?
Är ögats lins större eller mindre i diameter än hornhinnan?;Ögats lins;Hornhinnan;9;11,5;millimeter;Hur många millimeter skiljer det?
Har ryggraden fler eller färre kotor än kroppen har revben?;Ryggkotor;Revben;33;24;stycken;Hur många stycken skiljer det?
Har en människa fler eller färre kromosomer än en schimpans?;Människa;Schimpans;46;48;kromosomer;Hur många kromosomer skiljer det?
Är hörselbenet hammaren längre eller kortare än städet i mellanörat?;Hammaren;Städet;8;7;millimeter;Hur många millimeter skiljer det?
Har en kvinna i snitt fler eller färre hårstrån på huvudet än en man?;Kvinna;Man;150;100;tusen hårstrån;Hur många tusen hårstrån skiljer det?
Rymmer urinblåsan mer eller mindre vätska än magsäcken kan rymma?;Urinblåsan;Magsäcken;0,5;1,5;liter;Hur många liter skiljer det?
Förbränner en vuxen fler eller färre kalorier i vila per dygn än under en timmes löpning?;Vila per dygn;En timmes löpning;1600;500;kilokalorier;Hur många kilokalorier skiljer det?
Har ögats näthinna fler stavar än tappar?;Stavar;Tappar;120;6;miljoner;Hur många miljoner skiljer det?
Väger sköldkörteln mer eller mindre än en binjure?;Sköldkörteln;Binjure;25;5;gram;Hur många gram skiljer det?
Finns det fler tarmbakterier än egna kroppsceller (i biljoner)?;Tarmbakterier;Egna kroppsceller;38;30;biljoner;Hur många biljoner skiljer det?
Är navelsträngen vid födseln längre eller kortare än en nyfödds kroppslängd?;Navelsträngen;Nyfödds kroppslängd;55;50;centimeter;Hur många centimeter skiljer det?
Väger moderkakan vid födseln mer eller mindre än ett nyfött barn?;Moderkakan;Nyfött barn;0,5;3,5;kilo;Hur många kilo skiljer det?
Väger ett nyfött barn mer eller mindre än ett barn vid ett års ålder?;Nyfött barn;Ettåring;3,5;10;kilo;Hur många kilo skiljer det?
Har huden fler svettkörtlar än talgkörtlar (i miljoner)?;Svettkörtlar;Talgkörtlar;3;2;miljoner;Hur många miljoner skiljer det?
Är en vuxens midjeomkrets större eller mindre än huvudets omkrets?;Midjeomkrets;Huvudets omkrets;90;57;centimeter;Hur många centimeter skiljer det?
Far en nysning ut ur munnen snabbare eller långsammare än vindstyrkan i en orkan?;Nysning;Orkanvind;160;120;km/h;Hur många km/h skiljer det?
Innehåller kroppen mer kalcium än kalium (i gram)?;Kalcium;Kalium;1000;140;gram;Hur många gram skiljer det?
Bildas det fler nya röda blodkroppar än det dör celler totalt i kroppen varje sekund?;Nya röda blodkroppar;Döda celler;2,4;3,8;miljoner per sekund;Hur många miljoner per sekund skiljer det?
Är ögats synfält i sidled bredare eller smalare än i höjdled?;Synfält i sidled;Synfält i höjdled;200;130;grader;Hur många grader skiljer det?
Är en vuxen vaken fler eller färre timmar per dygn än ett spädbarn?;Vuxen vaken;Spädbarn vaken;16;8;timmar;Hur många timmar skiljer det?
Väger ett ben mer eller mindre än en arm (övre extremiteten)?;Benet;Armen;12;4;kilo;Hur många kilo skiljer det?
Är huden på fotsulan tjockare eller tunnare än huden på ögonlocket?;Fotsulans hud;Ögonlockets hud;3;0,5;millimeter;Hur många millimeter skiljer det?
Drar ett leende ihop fler eller färre muskler än en rynkad panna?;Leende;Rynkad panna;12;40;muskler;Hur många muskler skiljer det?
Producerar kroppen mer magsyra eller galla per dygn?;Magsyra per dygn;Galla per dygn;2;0,7;liter;Hur många liter skiljer det?
Andas en vuxen in mer eller mindre luft per andetag i vila än vid maximal ansträngning?;Andetag i vila;Maximalt andetag;0,5;3;liter;Hur många liter skiljer det?
Är tarmludden tillsammans större eller mindre yta än lungorna invändigt?;Tarmludden;Lungorna invändigt;250;80;kvadratmeter;Hur många kvadratmeter skiljer det?
Tar en hjärtcykel kortare eller längre tid än ett enda andetag i vila?;En hjärtcykel;Ett andetag;0,8;4;sekunder;Hur många sekunder skiljer det?
Väger allt fett på en normalviktig vuxen mer eller mindre än alla muskler?;Kroppsfett;Muskler;10;30;kilo;Hur många kilo skiljer det?
Är en vuxen man i snitt längre eller kortare än en vuxen kvinna?;Vuxen man;Vuxen kvinna;180;167;centimeter;Hur många centimeter skiljer det?
Är den normala kroppstemperaturen högre eller lägre än vid lätt feber?;Normal kroppstemperatur;Lätt feber;37;38;°C;Hur många grader skiljer det?
Slår en kvinnas hjärta i vila fler eller färre slag per minut än en mans?;Kvinna i vila;Man i vila;78;70;slag per minut;Hur många slag per minut skiljer det?
Har ett barn med mjölktänder fler eller färre tänder än en vuxen?;Barn med mjölktänder;Vuxen;20;32;tänder;Hur många tänder skiljer det?
Har människan fler eller färre revben än ryggkotor?;Revben;Ryggkotor;24;33;stycken;Hur många stycken skiljer det?
Har en vuxen man mer eller mindre blod i kroppen än en vuxen kvinna?;Vuxen man;Vuxen kvinna;5,5;4,5;liter;Hur många liter skiljer det?
Sover en vuxen fler eller färre timmar per dygn än hen är vaken?;Sover;Vaken;8;16;timmar;Hur många timmar skiljer det?
Föds ett spädbarn med fler eller färre ben i kroppen än en vuxen?;Spädbarn;Vuxen;300;206;ben;Hur många ben skiljer det?
Slår ett litet barns hjärta i vila fler eller färre slag per minut än en vuxens?;Litet barn;Vuxen;100;70;slag per minut;Hur många slag per minut skiljer det?
Tar en vuxen i vila fler eller färre andetag per minut än ett litet barn?;Vuxen;Litet barn;16;30;andetag per minut;Hur många andetag per minut skiljer det?
Väger en njure mer eller mindre än hjärtat?;Njure;Hjärta;150;300;gram;Hur många gram skiljer det?
Växer en tånagel snabbare eller långsammare än en fingernagel?;Tånagel;Fingernagel;1,6;3,5;millimeter per månad;Hur många millimeter per månad skiljer det?
Väger hjärnan hos en vuxen mer eller mindre än hos en nyfödd?;Vuxens hjärna;Nyfödds hjärna;1,4;0,4;kilo;Hur många kilo skiljer det?
Är tjocktarmen längre eller kortare än tunntarmen?;Tjocktarmen;Tunntarmen;1,5;7;meter;Hur många meter skiljer det?
Har huden större eller mindre yta än lungorna invändigt?;Huden;Lungorna;1,8;75;kvadratmeter;Hur många kvadratmeter skiljer det?
Slår hjärtat fler eller färre gånger per dygn än vi tar andetag?;Hjärtslag per dygn;Andetag per dygn;100000;23000;gånger;Hur många gånger skiljer det?
Består en vuxen mans kropp till större eller mindre andel av vatten än av fett?;Vatten i kroppen;Fett i kroppen;60;18;procent;Hur många procentenheter skiljer det?
Är den högsta tonen vi kan höra högre eller lägre än den lägsta?;Högsta tonen;Lägsta tonen;20000;20;hertz;Hur många hertz skiljer det?
Växer naglarna snabbare eller långsammare än håret på huvudet?;Naglar;Hår;3,5;12;millimeter per månad;Hur många millimeter per månad skiljer det?
Utgör hjärnan en större eller mindre andel av kroppens syreförbrukning än av kroppsvikten?;Hjärnans andel av syret;Hjärnans andel av vikten;20;2;procent;Hur många procentenheter skiljer det?
Finns det fler eller färre framtänder än mjölktänder i en mun?;Framtänder;Mjölktänder;8;20;tänder;Hur många tänder skiljer det?
Slår hjärtat fler eller färre slag per minut i vila än under hård träning?;Vilopuls;Träningspuls;70;170;slag per minut;Hur många slag per minut skiljer det?
Är en vuxen man längre eller kortare än en nyfödd?;Vuxen man;Nyfödd;180;50;centimeter;Hur många centimeter skiljer det?
Har människokroppen fler eller färre ben än muskler?;Ben;Muskler;206;600;stycken;Hur många stycken skiljer det?
Innehåller en vindruva mer eller mindre vatten än en vattenmelon per 100 gram?;Vindruva;Vattenmelon;81;92;gram;Hur många gram vatten skiljer det?
Har mandel fler eller färre kalorier än cashewnötter per 100 gram?;Mandel;Cashewnötter;579;553;kalorier;Hur många kalorier skiljer det?
Har okokt ris fler eller färre kalorier än okokt pasta per 100 gram?;Ris;Pasta;365;371;kalorier;Hur många kalorier skiljer det?
Innehåller en paprika mer eller mindre C-vitamin än en tomat per 100 gram?;Paprika;Tomat;128;14;milligram;Hur många milligram C-vitamin skiljer det?
Har gurka fler eller färre kalorier än olivolja per 100 gram?;Gurka;Olivolja;15;884;kalorier;Hur många kalorier skiljer det?
Innehåller russin mer eller mindre socker än isbergssallad per 100 gram?;Russin;Isbergssallad;59;1,8;gram;Hur många gram socker skiljer det?
Innehåller en lime mer eller mindre C-vitamin än en citron per 100 gram?;Lime;Citron;29;53;milligram;Hur många milligram C-vitamin skiljer det?
Har vitlök fler eller färre kalorier än gul lök per 100 gram?;Vitlök;Gul lök;149;40;kalorier;Hur många kalorier skiljer det?
Innehåller jordnötter mer eller mindre protein än valnötter per 100 gram?;Jordnötter;Valnötter;26;15;gram;Hur många gram protein skiljer det?
Innehåller bacon mer eller mindre fett än kycklingbröst per 100 gram?;Bacon;Kycklingbröst;42;3,6;gram;Hur många gram fett skiljer det?
Har sorbet fler eller färre kalorier än glass per 100 gram?;Sorbet;Glass;130;207;kalorier;Hur många kalorier skiljer det?
Innehåller Coca-Cola mer eller mindre socker än en sportdryck per 100 milliliter?;Coca-Cola;Sportdryck;10,6;6;gram;Hur många gram socker skiljer det?
Har popcorn fler eller färre kalorier än potatischips per 100 gram?;Popcorn;Potatischips;387;536;kalorier;Hur många kalorier skiljer det?
Innehåller rödvin mer eller mindre alkohol än starköl?;Rödvin;Starköl;13,5;5,2;procent;Hur många procentenheter skiljer det?
Innehåller rödvin mer eller mindre alkohol än whisky?;Rödvin;Whisky;13,5;40;procent;Hur många procentenheter skiljer det?
Innehåller torkade dadlar mer eller mindre socker än ett äpple per 100 gram?;Dadlar;Äpple;63;10;gram;Hur många gram socker skiljer det?
Innehåller cheddarost mer eller mindre kalcium än mozzarella per 100 gram?;Cheddarost;Mozzarella;721;505;milligram;Hur många milligram kalcium skiljer det?
Innehåller torsk mer eller mindre protein än räkor per 100 gram?;Torsk;Räkor;18;24;gram;Hur många gram protein skiljer det?
Innehåller Coca-Cola mer eller mindre koffein än bryggkaffe per 100 milliliter?;Coca-Cola;Bryggkaffe;10;40;milligram;Hur många milligram koffein skiljer det?
Innehåller honung mer eller mindre socker än ketchup per 100 gram?;Honung;Ketchup;82;22;gram;Hur många gram socker skiljer det?
Har färska vindruvor fler eller färre kalorier än russin per 100 gram?;Vindruvor;Russin;69;299;kalorier;Hur många kalorier skiljer det?
Innehåller mozzarella mer eller mindre fett än parmesan per 100 gram?;Mozzarella;Parmesan;17;28;gram;Hur många gram fett skiljer det?
Innehåller sojasås mer eller mindre salt än ketchup per 100 gram?;Sojasås;Ketchup;14;1,8;gram;Hur många gram salt skiljer det?
Innehåller chiafrön mer eller mindre fiber än havregryn per 100 gram?;Chiafrön;Havregryn;34;10;gram;Hur många gram fiber skiljer det?
Innehåller kokt vitt ris mer eller mindre protein än quinoa per 100 gram?;Ris;Quinoa;2,7;4,4;gram;Hur många gram protein skiljer det?
Har en avokado fler eller färre kalorier än en banan per 100 gram?;Avokado;Banan;160;89;kalorier;Hur många kalorier skiljer det?
Har gurka fler eller färre kalorier än potatis per 100 gram?;Gurka;Potatis;15;77;kalorier;Hur många kalorier skiljer det?
Innehåller isbergssallad mer eller mindre C-vitamin än persilja per 100 gram?;Isbergssallad;Persilja;4;133;milligram;Hur många milligram C-vitamin skiljer det?
Innehåller en mango mer eller mindre socker än ett päron per 100 gram?;Mango;Päron;14;10;gram;Hur många gram socker skiljer det?
Innehåller ananas mer eller mindre C-vitamin än kiwi per 100 gram?;Ananas;Kiwi;48;93;milligram;Hur många milligram C-vitamin skiljer det?
Innehåller körsbär mer eller mindre fiber än hallon per 100 gram?;Körsbär;Hallon;2,1;6,5;gram;Hur många gram fiber skiljer det?
Har en persika fler eller färre kalorier än en nektarin per 100 gram?;Persika;Nektarin;39;44;kalorier;Hur många kalorier skiljer det?
Innehåller broccoli mer eller mindre C-vitamin än blomkål per 100 gram?;Broccoli;Blomkål;89;48;milligram;Hur många milligram C-vitamin skiljer det?
